TransactionID,Age,Gender,State,Bank,AccountType,TransactionAmount,AccountBalance,NumTransactionsDay,TransactionHour,TransactionDay,Channel,LocationMatch,DeviceKnown,PrevFraudFlag,AccountAgeMonths,FailedAttempts,InternationalTransaction,AmountToBalanceRatio,IsFraud,n_TransactionAmount,n_AccountBalance,UnusualTransactionHour,AgeTransactionsRatio,RedFlag_Attempt,AmountToBalance_nRatio
TXN0006002,63,Male,Kaduna,Polaris,Savings,50008.17,170461.71,3,22,Monday,Pos,No,No,0,35.0,0,No,0.2934,No,10.82,12.0463,RedFlag,0.0833,0,0.8982
TXN0006003,67,Male,Bauchi,Access,Savings,1634.6,84699.07,2,20,Monday,Online,Yes,Yes,0,53.0,2,No,0.0193,No,7.3998,11.3469,Normal,0.037,2,0.6521
TXN0006004,65,Female,Anambra,Fidelity,Savings,25578.01,216953.8,6,0,Saturday,Pos,Yes,Yes,0,57.0,0,No,0.1179,No,10.1495,12.2874,RedFlag,0.1034,0,0.826
TXN0006005,23,Female,Abuja,GTBank,Current,30113.56,415605.12,2,15,Friday,Pos,Yes,No,1,6.0,0,No,0.0725,No,10.3128,12.9375,Normal,0.2857,1,0.7971
TXN0006006,42,Female,Abuja,Fidelity,Domiciliary,5277.88,27264.36,6,22,Friday,Mobile,Yes,Yes,0,70.0,1,No,0.1936,No,8.5715,10.2134,RedFlag,0.0845,1,0.8392
TXN0006007,73,Male,Oyo,Fidelity,Savings,37623.59,296755.63,2,8,Monday,Pos,Yes,No,0,62.0,0,No,0.1268,No,10.5354,12.6007,Normal,0.0317,0,0.8361
TXN0006008,63,Female,Oyo,FirstBank,Current,72178.75,283395.21,2,4,Wednesday,Mobile,No,Yes,1,39.0,0,Yes,0.2547,Yes,11.1869,12.5546,RedFlag,0.05,1,0.8911
TXN0006009,73,Female,Oyo,Sterling,Domiciliary,57061.35,68474.76,2,3,Tuesday,Mobile,Yes,Yes,0,42.0,2,No,0.8333,No,10.9519,11.1342,RedFlag,0.0465,2,0.9836
TXN0006010,57,Male,Rivers,FirstBank,Domiciliary,7024.86,51751.37,5,4,Tuesday,Mobile,Yes,No,0,39.0,1,No,0.1357,No,8.8574,10.8542,RedFlag,0.125,1,0.816
TXN0006011,46,Female,Anambra,Polaris,Savings,9788.78,124968.37,1,3,Thursday,Transfer,Yes,Yes,0,41.0,1,Yes,0.0783,No,9.1891,11.7358,RedFlag,0.0238,1,0.783
TXN0006012,24,Female,Oyo,Access,Current,17309.26,47678.68,3,13,Sunday,Online,Yes,No,0,43.0,0,Yes,0.363,No,9.7591,10.7723,Normal,0.0682,0,0.9059
TXN0006013,57,Female,Lagos,Fidelity,Current,4310.11,23564.28,3,7,Thursday,Mobile,Yes,No,0,39.0,0,No,0.1829,No,8.369,10.0675,Normal,0.075,0,0.8313
TXN0006014,30,Female,Delta,FirstBank,Savings,76952.41,456776.76,3,12,Thursday,Atm,Yes,No,0,10.0,0,No,0.1685,No,11.251,13.032,Normal,0.2727,0,0.8633
TXN0006015,55,Female,Oyo,Stanbic,Current,4406.4,101403.92,7,20,Tuesday,Atm,Yes,Yes,0,18.0,0,Yes,0.0435,No,8.391,11.5269,Normal,0.3684,0,0.7279
TXN0006016,35,Female,Lagos,Access,Current,35826.57,95871.62,2,10,Saturday,Online,Yes,No,0,75.0,1,No,0.3737,No,10.4865,11.4708,Normal,0.0263,1,0.9142
TXN0006017,19,Male,Rivers,Sterling,Current,10442.04,20218.94,8,20,Friday,Transfer,No,Yes,0,58.0,2,No,0.5164,No,9.2537,9.9144,Normal,0.1356,2,0.9334
TXN0006018,25,Male,Lagos,UBA,Current,21316.52,105223.14,5,20,Friday,Online,Yes,No,0,12.0,0,No,0.2026,No,9.9673,11.5638,Normal,0.3846,0,0.8619
TXN0006019,46,Male,Kaduna,Fidelity,Current,1208.07,203704.45,1,22,Saturday,Atm,Yes,No,0,3.0,1,No,0.0059,No,7.0976,12.2244,RedFlag,0.25,1,0.5806
TXN0006020,50,Male,Kaduna,FirstBank,Current,5735.7,42762.08,1,13,Sunday,Online,Yes,No,0,5.0,0,No,0.1341,No,8.6546,10.6634,Normal,0.1667,0,0.8116
TXN0006021,71,Male,Lagos,UBA,Current,14692.27,69040.95,5,9,Sunday,Online,Yes,Yes,0,1.0,2,Yes,0.2128,No,9.5951,11.1425,Normal,2.5,2,0.8611
TXN0006022,55,Female,Anambra,Access,Savings,28267.38,29569.35,1,6,Monday,Mobile,No,Yes,0,49.0,2,No,0.956,No,10.2495,10.2945,Normal,0.02,2,0.9956
TXN0006023,65,Female,Rivers,Sterling,Current,37577.66,65793.35,3,18,Thursday,Mobile,No,Yes,0,47.0,1,Yes,0.5711,No,10.5342,11.0943,Normal,0.0625,1,0.9495
TXN0006024,44,Female,Abuja,FirstBank,Domiciliary,765.1,296296.34,1,16,Friday,Online,No,Yes,1,68.0,1,No,0.0026,No,6.6413,12.5991,Normal,0.0145,2,0.5271
TXN0006025,37,Male,Lagos,Zenith,Current,4136.32,40586.4,2,23,Thursday,Atm,Yes,Yes,0,39.0,0,Yes,0.1019,No,8.3278,10.6112,RedFlag,0.05,0,0.7848
TXN0006026,29,Female,Kano,Fidelity,Savings,32714.06,4498.01,2,3,Tuesday,Pos,Yes,Yes,0,82.0,2,No,7.273,No,10.3956,8.4116,RedFlag,0.0241,2,1.2359
TXN0006027,60,Male,Enugu,Polaris,Domiciliary,41923.58,115252.78,4,19,Wednesday,Online,Yes,Yes,0,63.0,0,No,0.3638,No,10.6436,11.6549,Normal,0.0625,0,0.9132
TXN0006028,48,Female,Delta,Stanbic,Savings,6748.4,129943.86,2,13,Thursday,Atm,No,No,0,38.0,0,No,0.0519,No,8.8172,11.7749,Normal,0.0513,0,0.7488
TXN0006029,44,Male,Delta,Stanbic,Current,6522.86,456776.76,5,22,Sunday,Online,Yes,Yes,0,53.0,0,No,0.0143,No,8.7832,13.032,RedFlag,0.0926,0,0.674
TXN0006030,49,Female,Anambra,Access,Current,2303.69,153902.76,1,11,Monday,Online,No,No,0,52.0,0,No,0.015,No,7.7427,11.9441,Normal,0.0189,0,0.6482
TXN0006031,27,Male,Oyo,Stanbic,Current,4071.62,5795.85,4,10,Wednesday,Atm,Yes,Yes,0,33.0,0,No,0.7025,No,8.312,8.6651,Normal,0.1176,0,0.9593
TXN0006032,20,Male,Enugu,UBA,Current,201.2,62457.77,3,22,Wednesday,Pos,No,No,0,55.0,0,No,0.0032,No,5.3093,11.0423,RedFlag,0.0536,0,0.4808
TXN0006033,62,Female,Abuja,Zenith,Savings,22279.66,23422.98,1,23,Friday,Pos,Yes,Yes,0,14.0,0,No,0.9512,No,10.0115,10.0615,RedFlag,0.0667,0,0.995
TXN0006034,44,Female,Rivers,Sterling,Savings,58556.9,39166.94,1,0,Wednesday,Pos,Yes,No,0,52.0,0,No,1.4951,No,10.9778,10.5756,RedFlag,0.0189,0,1.038
TXN0006035,52,Female,Kaduna,Stanbic,Current,4050.51,72319.78,2,8,Monday,Pos,Yes,Yes,0,6.0,0,No,0.056,No,8.3068,11.1889,Normal,0.2857,0,0.7424
TXN0006036,48,Female,Oyo,Polaris,Current,34802.14,102008.16,5,0,Sunday,Transfer,Yes,Yes,0,55.0,0,No,0.3412,No,10.4575,11.5328,RedFlag,0.0893,0,0.9068
TXN0006037,32,Male,Kaduna,Polaris,Savings,21312.88,14674.92,2,9,Friday,Mobile,Yes,No,1,45.0,0,Yes,1.4523,Yes,9.9671,9.594,Normal,0.0435,1,1.0389
TXN0006038,33,Male,Abuja,UBA,Savings,70302.74,16024.1,7,10,Saturday,Mobile,Yes,Yes,0,43.0,0,No,4.3873,No,11.1606,9.6819,Normal,0.1591,0,1.1527
TXN0006039,30,Male,Enugu,Stanbic,Current,40002.36,168149.33,2,4,Wednesday,Atm,Yes,Yes,0,70.0,0,No,0.2379,No,10.5967,12.0326,RedFlag,0.0282,0,0.8807
TXN0006040,66,Female,Anambra,Access,Savings,47887.03,77660.52,3,8,Wednesday,Online,Yes,Yes,0,60.0,0,No,0.6166,No,10.7766,11.2601,Normal,0.0492,0,0.9571
TXN0006041,52,Female,Bauchi,Fidelity,Current,25481.78,29132.76,5,2,Saturday,Online,Yes,Yes,0,17.0,2,No,0.8747,No,10.1458,10.2797,RedFlag,0.2778,2,0.987
TXN0006042,69,Male,Kaduna,Zenith,Savings,41694.71,40165.66,1,1,Sunday,Online,No,Yes,0,33.0,0,No,1.0381,No,10.6382,10.6008,RedFlag,0.0294,0,1.0035
TXN0006043,28,Female,Enugu,Polaris,Savings,10803.04,190974.99,5,17,Monday,Mobile,Yes,No,0,74.0,0,No,0.0566,No,9.2877,12.1599,Normal,0.0667,0,0.7638
TXN0006044,38,Male,Lagos,Zenith,Savings,5861.99,7971.97,1,13,Sunday,Mobile,Yes,Yes,0,43.0,2,No,0.7353,No,8.6764,8.9838,Normal,0.0227,2,0.9658
TXN0006045,68,Female,Bauchi,Access,Savings,60908.62,106618.22,2,22,Saturday,Pos,Yes,No,1,1.0,1,No,0.5713,No,11.0171,11.577,RedFlag,1.0,2,0.9516
TXN0006046,71,Female,Kaduna,FCMB,Current,33138.06,67018.38,3,4,Friday,Mobile,Yes,Yes,0,20.0,0,No,0.4945,No,10.4085,11.1127,RedFlag,0.1429,0,0.9366
TXN0006047,28,Male,Rivers,FCMB,Current,2377.08,250018.07,1,23,Friday,Online,No,No,0,39.0,1,No,0.0095,Yes,7.774,12.4293,RedFlag,0.025,1,0.6255
TXN0006048,47,Male,Delta,FCMB,Savings,50418.15,234173.62,8,13,Sunday,Online,Yes,Yes,0,23.0,0,No,0.2153,No,10.8281,12.3638,Normal,0.3333,0,0.8758
TXN0006049,65,Female,Bauchi,Zenith,Savings,10727.45,175291.64,3,4,Saturday,Online,No,No,0,41.0,0,No,0.0612,No,9.2807,12.0742,RedFlag,0.0714,0,0.7686
TXN0006050,70,Male,Lagos,Access,Savings,8855.44,72867.21,3,1,Sunday,Atm,Yes,No,0,48.0,0,No,0.1215,No,9.0889,11.1964,RedFlag,0.0612,0,0.8118
TXN0006051,52,Male,Abuja,UBA,Domiciliary,24408.55,149639.87,1,6,Sunday,Online,Yes,Yes,0,22.0,0,No,0.1631,No,10.1027,11.916,Normal,0.0435,0,0.8478
TXN0006052,39,Female,Kano,Access,Current,21017.91,153184.68,1,22,Wednesday,Online,No,No,0,21.0,1,No,0.1372,No,9.9532,11.9394,RedFlag,0.0455,1,0.8336
TXN0006053,55,Male,Lagos,Polaris,Savings,19318.66,60564.95,5,17,Saturday,Online,No,No,0,19.0,1,No,0.319,No,9.8689,11.0115,Normal,0.25,1,0.8962
TXN0006054,48,Female,Abuja,Stanbic,Current,7355.16,318008.13,2,15,Monday,Online,No,Yes,0,37.0,1,No,0.0231,No,8.9033,12.6698,Normal,0.0526,1,0.7027
TXN0006055,31,Female,Abuja,GTBank,Domiciliary,77103.44,456776.76,3,21,Saturday,Atm,Yes,Yes,0,1.0,0,No,0.1688,No,11.2529,13.032,Normal,1.5,0,0.8635
TXN0006056,41,Female,Enugu,Access,Current,74953.84,56627.88,1,4,Tuesday,Online,Yes,No,0,83.0,0,No,1.3236,No,11.2246,10.9443,RedFlag,0.0119,0,1.0256
TXN0006057,67,Male,Delta,Fidelity,Domiciliary,104.27,242339.0,4,19,Monday,Atm,Yes,Yes,0,19.0,1,Yes,0.0004,No,4.6565,12.3981,Normal,0.2,1,0.3756
TXN0006058,66,Male,Kaduna,FCMB,Savings,10305.73,104244.8,2,11,Wednesday,Atm,Yes,Yes,1,1.0,1,No,0.0989,No,9.2406,11.5545,Normal,1.0,2,0.7997
TXN0006059,49,Male,Bauchi,Stanbic,Domiciliary,1165.47,93445.92,1,12,Wednesday,Pos,Yes,Yes,0,96.0,0,Yes,0.0125,No,7.0617,11.4451,Normal,0.0103,0,0.617
TXN0006060,53,Male,Oyo,FirstBank,Current,47469.5,73301.63,2,7,Tuesday,Pos,Yes,Yes,0,1.0,1,No,0.6476,No,10.7679,11.2024,Normal,1.0,1,0.9612
TXN0006061,49,Female,Bauchi,FirstBank,Current,54402.83,51802.04,4,13,Tuesday,Pos,Yes,No,0,55.0,0,No,1.0502,No,10.9042,10.8552,Normal,0.0714,0,1.0045
TXN0006062,72,Female,Delta,Zenith,Savings,18260.76,377939.36,4,23,Friday,Mobile,Yes,Yes,0,67.0,0,No,0.0483,No,9.8126,12.8425,RedFlag,0.0588,0,0.7641
TXN0006063,32,Male,Bauchi,Polaris,Current,45764.28,202532.0,3,4,Saturday,Mobile,Yes,Yes,0,53.0,0,No,0.226,No,10.7313,12.2187,RedFlag,0.0556,0,0.8783
TXN0006064,60,Female,Abuja,Fidelity,Savings,30380.93,87161.18,2,3,Wednesday,Atm,Yes,Yes,0,5.0,1,No,0.3486,No,10.3216,11.3755,RedFlag,0.3333,1,0.9074
TXN0006065,52,Female,Bauchi,Stanbic,Savings,17307.39,208885.87,3,8,Friday,Mobile,Yes,No,0,35.0,0,No,0.0829,No,9.7589,12.2495,Normal,0.0833,0,0.7967
TXN0006066,20,Male,Kano,Access,Savings,11306.51,190196.55,1,14,Sunday,Transfer,Yes,Yes,0,30.0,1,No,0.0594,No,9.3332,12.1558,Normal,0.0323,1,0.7678
TXN0006067,33,Female,Kano,FirstBank,Savings,7738.82,46660.52,5,13,Wednesday,Online,Yes,Yes,0,4.0,0,No,0.1659,No,8.9541,10.7507,Normal,1.0,0,0.8329
TXN0006068,22,Female,Bauchi,UBA,Savings,7508.35,29061.8,2,4,Monday,Atm,Yes,Yes,0,31.0,0,No,0.2584,No,8.9239,10.2772,RedFlag,0.0625,0,0.8683
TXN0006069,38,Female,Enugu,Stanbic,Savings,20642.08,271457.23,1,14,Thursday,Atm,Yes,No,0,84.0,0,No,0.076,No,9.9351,12.5116,Normal,0.0118,0,0.7941
TXN0006070,27,Male,Anambra,FCMB,Current,4562.3,250223.98,6,3,Friday,Pos,Yes,No,0,53.0,0,No,0.0182,No,8.4258,12.4301,RedFlag,0.1111,0,0.6779
TXN0006071,36,Female,Enugu,UBA,Savings,4802.99,456776.76,5,17,Sunday,Mobile,Yes,Yes,0,60.0,2,No,0.0105,No,8.4772,13.032,Normal,0.082,2,0.6505
TXN0006072,46,Male,Bauchi,Polaris,Current,261.19,2932.98,3,21,Friday,Transfer,Yes,No,0,48.0,0,No,0.0891,No,5.5691,7.9841,Normal,0.0612,0,0.6975
TXN0006073,21,Male,Anambra,GTBank,Current,23754.47,116603.51,2,4,Friday,Mobile,Yes,No,0,4.0,1,No,0.2037,No,10.0756,11.6665,RedFlag,0.4,1,0.8636
TXN0006074,46,Female,Rivers,FirstBank,Savings,77103.44,181258.76,2,21,Saturday,Atm,Yes,Yes,0,46.0,0,No,0.4254,No,11.2529,12.1077,Normal,0.0426,0,0.9294
TXN0006075,36,Female,Abuja,FCMB,Savings,55005.08,131035.0,1,16,Thursday,Pos,Yes,No,0,35.0,1,No,0.4198,No,10.9152,11.7832,Normal,0.0278,1,0.9263
TXN0006076,60,Female,Oyo,Zenith,Savings,30578.02,185909.96,4,21,Thursday,Atm,Yes,Yes,0,29.0,0,No,0.1645,No,10.3281,12.133,Normal,0.1333,0,0.8512
TXN0006077,19,Female,Abuja,Fidelity,Current,38489.09,22146.5,6,20,Tuesday,Atm,Yes,No,0,14.0,0,No,1.7379,No,10.5582,10.0055,Normal,0.4,0,1.0552
TXN0006078,27,Male,Rivers,Stanbic,Current,13482.89,500.0,4,13,Wednesday,Online,No,Yes,0,32.0,1,No,26.9658,No,9.5093,6.2166,Normal,0.1212,1,1.5297
TXN0006079,60,Male,Abuja,Fidelity,Domiciliary,8848.38,14647.23,6,22,Sunday,Online,No,Yes,0,35.0,0,No,0.6041,No,9.0881,9.5921,RedFlag,0.1667,0,0.9475
TXN0006080,42,Female,Oyo,Fidelity,Domiciliary,11496.51,71719.84,4,16,Monday,Pos,No,Yes,1,37.0,0,No,0.1603,No,9.3499,11.1805,Normal,0.1053,1,0.8363
TXN0006081,37,Female,Kaduna,UBA,Current,2123.21,59833.01,1,18,Friday,Mobile,Yes,No,0,13.0,0,No,0.0355,No,7.6612,10.9993,Normal,0.0714,0,0.6965
TXN0006082,65,Male,Lagos,Sterling,Domiciliary,25114.06,310724.73,5,12,Tuesday,Online,No,Yes,0,25.0,0,No,0.0808,No,10.1312,12.6467,Normal,0.1923,0,0.8011
TXN0006083,36,Female,Anambra,Zenith,Current,4805.21,13083.28,2,12,Friday,Atm,Yes,Yes,0,3.0,1,Yes,0.3673,No,8.4777,9.4792,Normal,0.5,1,0.8943
TXN0006084,40,Female,Abuja,Fidelity,Domiciliary,35979.53,87699.39,3,12,Wednesday,Transfer,Yes,Yes,0,66.0,1,Yes,0.4103,No,10.4907,11.3817,Normal,0.0448,1,0.9217
TXN0006085,41,Male,Oyo,Stanbic,Savings,5267.3,456776.76,1,1,Thursday,Mobile,Yes,Yes,0,33.0,0,Yes,0.0115,No,8.5695,13.032,RedFlag,0.0294,0,0.6576
TXN0006086,28,Male,Anambra,FirstBank,Savings,6473.28,104845.74,1,14,Saturday,Pos,Yes,Yes,0,59.0,0,No,0.0617,No,8.7756,11.5603,Normal,0.0167,0,0.7591
TXN0006087,63,Female,Oyo,Zenith,Savings,77103.44,21303.69,1,21,Wednesday,Mobile,No,Yes,0,22.0,0,No,3.6193,No,11.2529,9.9667,Normal,0.0435,0,1.129
TXN0006088,51,Male,Kano,Access,Savings,2784.35,51641.5,3,0,Wednesday,Atm,Yes,Yes,0,28.0,0,No,0.0539,No,7.9321,10.8521,RedFlag,0.1034,0,0.7309
TXN0006089,72,Male,Kaduna,GTBank,Current,17270.87,147842.7,3,14,Sunday,Transfer,Yes,Yes,0,78.0,0,No,0.1168,No,9.7568,11.9039,Normal,0.038,0,0.8196
TXN0006090,45,Female,Lagos,Polaris,Current,1618.44,1809.29,4,15,Sunday,Online,Yes,No,0,55.0,0,Yes,0.8945,No,7.3898,7.5012,Normal,0.0714,0,0.9851
TXN0006091,22,Female,Lagos,GTBank,Current,24765.34,456776.76,3,10,Wednesday,Online,Yes,Yes,0,36.0,1,No,0.0542,No,10.1172,13.032,Normal,0.0811,1,0.7763
TXN0006092,22,Male,Anambra,FirstBank,Current,25093.94,125544.61,3,2,Tuesday,Pos,No,No,0,30.0,1,No,0.1999,No,10.1304,11.7404,RedFlag,0.0968,1,0.8629
TXN0006093,68,Male,Enugu,FirstBank,Savings,24905.49,182679.92,1,19,Wednesday,Pos,Yes,No,0,58.0,1,No,0.1363,No,10.1229,12.1155,Normal,0.0169,1,0.8355
TXN0006094,38,Male,Delta,GTBank,Savings,5364.52,103660.73,7,21,Wednesday,Pos,No,Yes,0,34.0,0,No,0.0518,No,8.5877,11.5489,Normal,0.2,0,0.7436
TXN0006095,29,Male,Delta,FCMB,Current,51488.33,456776.76,6,20,Sunday,Pos,No,Yes,0,32.0,1,No,0.1127,No,10.8491,13.032,Normal,0.1818,1,0.8325
TXN0006096,67,Male,Kano,FirstBank,Savings,30282.24,133455.01,3,13,Wednesday,Pos,No,Yes,0,50.0,0,No,0.2269,No,10.3183,11.8015,Normal,0.0588,0,0.8743
TXN0006097,21,Male,Anambra,FCMB,Current,8938.69,162699.17,1,20,Monday,Online,Yes,Yes,0,41.0,0,No,0.0549,No,9.0983,11.9997,Normal,0.0238,0,0.7582
TXN0006098,71,Female,Anambra,Fidelity,Domiciliary,7138.33,295817.01,3,4,Tuesday,Pos,Yes,Yes,0,88.0,0,No,0.0241,No,8.8734,12.5975,RedFlag,0.0337,0,0.7044
TXN0006099,66,Female,Lagos,Sterling,Savings,35089.6,296594.12,1,16,Tuesday,Mobile,Yes,Yes,1,54.0,0,No,0.1183,No,10.4657,12.6001,Normal,0.0182,1,0.8306
TXN0006100,59,Male,Delta,Sterling,Current,33071.15,4286.37,1,23,Monday,Online,No,Yes,0,1.0,0,No,7.7154,No,10.4064,8.3634,RedFlag,0.5,0,1.2443
TXN0006101,37,Male,Enugu,Access,Savings,4028.64,49964.87,4,1,Sunday,Online,Yes,Yes,0,1.0,0,No,0.0806,No,8.3014,10.8191,RedFlag,2.0,0,0.7673
TXN0006102,55,Male,Abuja,FirstBank,Savings,10738.36,42417.74,1,21,Tuesday,Pos,No,No,0,12.0,0,No,0.2532,No,9.2817,10.6553,Normal,0.0769,0,0.8711
TXN0006103,42,Female,Abuja,Access,Current,6105.26,1000.06,2,6,Sunday,Atm,Yes,Yes,0,29.0,0,Yes,6.1049,No,8.7171,6.9088,Normal,0.0667,0,1.2617
TXN0006104,31,Female,Abuja,UBA,Current,8708.61,314070.69,4,9,Friday,Mobile,No,Yes,0,46.0,3,No,0.0277,No,9.0722,12.6574,Normal,0.0851,3,0.7168
TXN0006105,28,Female,Oyo,Zenith,Domiciliary,8476.63,57219.83,3,9,Tuesday,Online,Yes,No,0,86.0,0,No,0.1481,No,9.0452,10.9547,Normal,0.0345,0,0.8257
TXN0006106,49,Female,Enugu,Fidelity,Current,77103.44,63915.87,4,19,Tuesday,Pos,Yes,Yes,0,17.0,0,No,1.2063,No,11.2529,11.0653,Normal,0.2222,0,1.017
TXN0006107,28,Male,Rivers,FirstBank,Savings,34678.51,15741.16,6,7,Wednesday,Atm,Yes,Yes,0,19.0,0,No,2.203,No,10.4539,9.6641,Normal,0.3,0,1.0817
TXN0006108,35,Male,Rivers,GTBank,Savings,37859.11,456776.76,1,0,Monday,Pos,Yes,Yes,0,24.0,1,Yes,0.0829,No,10.5417,13.032,RedFlag,0.04,1,0.8089
TXN0006109,44,Female,Bauchi,Access,Savings,8123.29,262521.65,3,15,Thursday,Pos,Yes,No,0,38.0,0,No,0.0309,No,9.0026,12.4781,Normal,0.0769,0,0.7215
TXN0006110,72,Male,Delta,Sterling,Current,100.0,456776.76,6,8,Saturday,Mobile,Yes,Yes,0,36.0,0,No,0.0002,No,4.6151,13.032,Normal,0.1622,0,0.3541
TXN0006111,71,Female,Bauchi,FCMB,Current,1497.92,221715.64,1,15,Sunday,Pos,Yes,No,0,35.0,1,No,0.0068,No,7.3125,12.3092,Normal,0.0278,1,0.5941
TXN0006112,35,Female,Enugu,GTBank,Savings,20129.9,225163.62,2,19,Sunday,Mobile,Yes,No,0,73.0,0,No,0.0894,No,9.91,12.3246,Normal,0.027,0,0.8041
TXN0006113,73,Male,Delta,UBA,Savings,8403.65,160386.26,4,14,Sunday,Atm,Yes,No,0,15.0,0,No,0.0524,No,9.0365,11.9853,Normal,0.25,0,0.754
TXN0006114,40,Male,Rivers,Zenith,Savings,5359.38,456776.76,1,8,Wednesday,Mobile,Yes,Yes,0,23.0,0,No,0.0117,No,8.5868,13.032,Normal,0.0417,0,0.6589
TXN0006115,28,Female,Anambra,FirstBank,Domiciliary,1272.88,191113.62,3,11,Friday,Online,No,Yes,0,1.0,0,No,0.0067,No,7.1498,12.1606,Normal,1.5,0,0.5879
TXN0006116,38,Female,Delta,FirstBank,Domiciliary,52163.01,126462.11,2,1,Tuesday,Pos,Yes,Yes,0,1.0,0,No,0.4125,No,10.8621,11.7477,RedFlag,1.0,0,0.9246
TXN0006117,61,Male,Kano,Stanbic,Domiciliary,22915.23,193142.25,1,9,Wednesday,Mobile,Yes,Yes,0,31.0,0,No,0.1186,No,10.0396,12.1712,Normal,0.0312,0,0.8249
TXN0006118,22,Female,Kano,Stanbic,Current,2839.67,117609.61,5,23,Thursday,Atm,No,Yes,0,1.0,0,No,0.0241,No,7.9518,11.6751,RedFlag,2.5,0,0.6811
TXN0006119,40,Female,Enugu,Access,Savings,36354.06,456776.76,4,20,Friday,Pos,No,Yes,0,26.0,0,Yes,0.0796,No,10.5011,13.032,Normal,0.1481,0,0.8058
TXN0006120,58,Male,Bauchi,FirstBank,Savings,35246.81,147936.76,4,22,Tuesday,Mobile,Yes,Yes,0,9.0,1,No,0.2383,No,10.4702,11.9045,RedFlag,0.4,1,0.8795
TXN0006121,42,Male,Rivers,UBA,Savings,8541.27,127884.91,4,15,Tuesday,Transfer,Yes,Yes,0,40.0,0,No,0.0668,No,9.0528,11.7589,Normal,0.0976,0,0.7699
TXN0006122,58,Female,Rivers,GTBank,Current,5219.52,277524.22,2,4,Sunday,Mobile,Yes,Yes,0,30.0,2,Yes,0.0188,No,8.5604,12.5337,RedFlag,0.0645,2,0.683
TXN0006123,71,Male,Lagos,GTBank,Current,42047.78,71520.78,3,12,Thursday,Online,Yes,Yes,0,11.0,1,No,0.5879,No,10.6466,11.1778,Normal,0.25,1,0.9525
TXN0006124,27,Male,Lagos,GTBank,Savings,9995.7,56924.36,1,21,Saturday,Atm,Yes,No,0,68.0,1,No,0.1756,No,9.21,10.9495,Normal,0.0145,1,0.8411
TXN0006125,39,Female,Kano,Polaris,Current,47002.98,104925.75,4,6,Sunday,Atm,Yes,Yes,0,1.0,0,No,0.448,No,10.758,11.561,Normal,2.0,0,0.9305
TXN0006126,36,Male,Enugu,Zenith,Savings,1115.83,131729.17,1,8,Thursday,Atm,Yes,No,1,10.0,0,Yes,0.0085,No,7.0182,11.7885,Normal,0.0909,1,0.5953
TXN0006127,-18,Male,Bauchi,FCMB,Current,17293.15,37361.95,2,21,Thursday,Atm,Yes,Yes,0,1.0,0,No,0.4629,No,9.7581,10.5284,Normal,1.0,0,0.9268
TXN0006128,24,Male,Rivers,Stanbic,Savings,4948.94,171988.43,1,16,Friday,Pos,No,No,0,10.0,2,Yes,0.0288,No,8.5071,12.0552,Normal,0.0909,2,0.7057
TXN0006129,21,Female,Abuja,Access,Current,27871.96,243207.37,3,16,Saturday,Mobile,No,Yes,0,48.0,0,Yes,0.1146,No,10.2354,12.4017,Normal,0.0612,0,0.8253
TXN0006130,18,Female,Kaduna,FCMB,Domiciliary,77103.44,129170.92,2,16,Sunday,Transfer,Yes,No,0,68.0,0,Yes,0.5969,No,11.2529,11.7689,Normal,0.029,0,0.9562
TXN0006131,32,Female,Kaduna,FCMB,Current,13297.45,111024.36,3,4,Friday,Mobile,Yes,Yes,0,52.0,0,No,0.1198,No,9.4954,11.6175,RedFlag,0.0566,0,0.8173
TXN0006132,57,Female,Bauchi,UBA,Domiciliary,2642.64,52357.52,1,5,Wednesday,Atm,No,Yes,0,16.0,0,No,0.0505,No,7.8799,10.8659,Normal,0.0588,0,0.7252
TXN0006133,29,Female,Rivers,UBA,Savings,9556.16,360498.49,1,5,Thursday,Online,No,Yes,1,15.0,0,Yes,0.0265,No,9.165,12.7952,Normal,0.0625,1,0.7163
TXN0006134,39,Female,Anambra,UBA,Current,55526.63,210668.59,3,8,Tuesday,Mobile,Yes,Yes,0,20.0,0,Yes,0.2636,No,10.9246,12.258,Normal,0.1429,0,0.8912
TXN0006135,39,Male,Kano,GTBank,Current,36285.34,98171.74,2,9,Monday,Pos,No,Yes,0,75.0,0,No,0.3696,No,10.4992,11.4945,Normal,0.0263,0,0.9134
TXN0006136,67,Male,Abuja,FirstBank,Savings,6606.03,161427.96,8,16,Tuesday,Atm,Yes,No,1,28.0,0,No,0.0409,No,8.7959,11.9918,Normal,0.2759,1,0.7335
TXN0006137,64,Female,Bauchi,Fidelity,Current,76760.71,61619.75,4,2,Thursday,Atm,Yes,No,0,1.0,0,No,1.2457,No,11.2485,11.0288,RedFlag,2.0,0,1.0199
TXN0006138,34,Male,Kaduna,UBA,Domiciliary,24333.96,9252.18,3,19,Tuesday,Mobile,Yes,Yes,0,50.0,0,No,2.6301,No,10.0997,9.1327,Normal,0.0588,0,1.1059
TXN0006139,46,Male,Anambra,Polaris,Savings,4599.56,34209.77,5,8,Wednesday,Transfer,Yes,No,0,56.0,0,Yes,0.1345,No,8.4339,10.4403,Normal,0.0877,0,0.8078
