TransactionID,Age,Gender,State,Bank,AccountType,TransactionAmount,AccountBalance,NumTransactionsDay,TransactionHour,TransactionDay,Channel,LocationMatch,DeviceKnown,PrevFraudFlag,AccountAgeMonths,FailedAttempts,InternationalTransaction,AmountToBalanceRatio,IsFraud
TXN0006282,72.0,female,Bauchi,FirstBank,Savings,₦595.57,36353.45,4,7,Saturday,POS,FALSE,Yes,0,54,1,Yes,0.0164,No
TXN0006283,28.0,male,Rivers,UBA,Savings,16328.7,82005.68,5,8,Thursday,Transfer,No,No,0,41,0,No,0.1991,false
TXN0006284,45.0,Female,Kaduna,UBA,current,200585.8,61129.1,3,13,Monday,Online,Yes,No,0,14,0,Yes,3.2813,false
TXN0006285,63.0,Male,Bauchi,FCMB,Savings,50870.64,232072.99,5,10,Thursday,Mobile,Yes,Yes,0,70,1,No,0.2192,no
TXN0006286,49.0,Male,Kano,FirstBank,Savings,67616.76,206533.94,2,22:00,Saturday,Transfer,Yes,Yes,0,37,0,No,0.3274,0
TXN0006287,22.0,female,Enugu,GTBank,Current,24423.69,66604.4,2,9,Thursday,Mobile,Yes,No,0,58,0,No,0.3667,NO
TXN0006288,55.0,M,Enugu,Sterling,current,48997.01,729473.85,3,6,Saturday,Online,Yes,Yes,0,20,0,No,0.0672,0
TXN0006289,27.0,Female,Lagos,Fidelity,Savings,9630.48,546516.03,1,12,Saturday,ATM,Y,Yes,0,510,0,No,0.0176,No
TXN0006290,57yrs,FEMALE,Abuja,FCMB,C,693.63,374851.1,2,21,Friday,Mobile,Yes,No,0,47,0,No,0.0019,Clean
TXN0006291,63.0,F,Oyo,UBA,Current,62602.43,132467.56,4,8,Thursday,Online,No,No,0,39,0,yes,0.4726,Clean
TXN0006292,41.0,F,Anambra,Stanbic,Current,6161.28,79733.54,1,7,Thursday,ATM,Yes,Yes,0,33,0,0,0.0773,False
TXN0006293,52.0,female,Kaduna,Fidelity,Savings,32593.57,56318.16,1,16,Thursday,POS,Yes,no,0,30,0,No,0.5787,False
TXN0006294,61.0,MALE,Enugu,Stanbic,Domiciliary,26894.42,2271.93,2,23,Sunday,Mobile,Yes,Yes,0,1,0,yes,11.8325,0
TXN0006295,65.0,male,Kano,Sterling,Savings,4304.24,149872.09,1,13,Tuesday,POS,Yes,No,0,47,0,yes,0.0287,0
TXN0006296,40.0,M,Kaduna,UBA,Current,5447.03,120833.84,2,17,Sunday,POS,Yes,1,1,26,1,No,0.0451,CLEAN
TXN0006297,34.0,Female,Bauchi,FCMB,Savings,9977.35,149085.76,1,8,Tuesday,atm,Yes,Yes,1,41,0,No,0.0669,No
TXN0006298,18.0,female,Kano,GTBank,Current,35360.21,128687.32,4,21,Wednesday,online,Yes,Yes,1,1,0,Yes,0.2748,no
TXN0006299,72.0,F,Kaduna,GTBank,current,1000.88,22225.58,5,20,Friday,ATM,Yes,No,0,25,0,No,0.045,no
TXN0006300,48.0,female,Enugu,Zenith,Domiciliary,13066.92,178303.23,1,10 PM,Saturday,pos,Yes,Yes,0,4,0,Yes,0.0733,CLEAN
TXN0006301,48.0,FEMALE,Oyo,FCMB,Savings,27349.07,67045.23,3,14,Tuesday,POS,Yes,Yes,0,68,0,No,0.4079,0
TXN0006302,59.0,m,Delta,FirstBank,Current,4702.58,108941.96,2,15,Wednesday,POS,Yes,No,0,44,0,no,0.0432,NO
TXN0006303,74.0,Female,Anambra,GTBank,Current,"₦3,179.29",68274.06,4,19,Wednesday,ATM,yes,Yes,0,64,1,No,0.0466,0
TXN0006304,72.0,Male,Anambra,FirstBank,Savings,12366.11,3336.82,6,8,Wednesday,Online,Yes,Yes,0,4,1,No,3.7048,no
TXN0006305,59.0,Female,Kaduna,Fidelity,Current,"NGN8,441.40",313792.5,1,9,Friday,Online,1,yes,0,48,0,No,0.0269,CLEAN
TXN0006306,70.0,female,Enugu,UBA,Savings,26181.04,24154.5,5,13,Saturday,ATM,Yes,Yes,0,28,1,No,1.0839,false
TXN0006307,73.0,Female,Kano,Sterling,Current,87306.96,130903.19,6,11,Monday,mobile,Yes,Yes,0,53,1,No,0.667,Clean
TXN0006308,51.0,Male,Enugu,Zenith,savings,111.97,322005.26,1,7,Friday,ATM,no,Yes,0,1,1,0,0.0003,False
TXN0006309,26.0,Male,Enugu,FirstBank,Savings,58166.8,37525.05,5,16,Wednesday,Mobile,Yes,No,0,29,0,No,1.55,No
TXN0006310,39.0,Female,Rivers,Fidelity,Savings,14194.74,79658.01,1,16,Sunday,Online,Yes,Yes,0,29,0,No,0.1782,false
TXN0006311,30.0,Male,Delta,Sterling,Savings,27266.68,71157.66,4,18,Saturday,atm,Yes,No,0,45 months,0,No,0.3832,0
TXN0006312,42.0,Male,Rivers,Stanbic,CUR,47599.76,14018.16,1,23,Thursday,POS,Yes,Yes,0,25,1,No,3.3953,False
TXN0006313,65.0,male,Kano,Access,Domiciliary,21301.15,82621.48,2,23,Saturday,POS,Yes,Yes,0,64,0,No,0.2578,CLEAN
TXN0006314,35.0,Male,Delta,FirstBank,Savings,2559.45,97938.61,1,17,Saturday,Transfer,Yes,No,0,9,0,0,0.0261,0
TXN0006315,68.0,Male,Enugu,Sterling,Current,3787.88,4043.62,1,12,Wednesday,Mobile,Yes,Yes,1,1,0,No,0.9365,no
TXN0006316,29.0,MALE,Oyo,Sterling,Savings,38930.63,100456.72,4,16,Sunday,POS,yes,No,0,1,0,No,0.3875,no
TXN0006317,57.0,MALE,Kano,Zenith,Current,6504.86,14779.27,4,3,Thursday,ATM,yes,Yes,0,62,0,No,0.4401,false
TXN0006318,34.0,Female,Kaduna,Polaris,Current,21043.36,334487.57,4,17,Friday,Online,TRUE,No,0,8,1,no,0.0629,False
TXN0006319,32.0,Male,Kaduna,GTBank,DOM,13968.93,157540.94,2,20,Saturday,ATM,FALSE,yes,0,29,0,No,0.0887,CLEAN
TXN0006320,59yrs,female,Kaduna,UBA,Savings,9047.18,8712.22,2,22,Monday,Online,Yes,Yes,1,9,0,No,1.0383,CLEAN
TXN0006321,32.0,Female,Abuja,Zenith,Current,38657.77,263206.86,4,,Tuesday,Mobile,Yes,Yes,0,48,0,Yes,0.1469,0
TXN0006322,32.0,Male,Delta,UBA,Domiciliary,32846.24,67318.41,1,9,Saturday,Online,No,yes,0,40,0,no,0.4879,false
TXN0006323,72.0,Male,Enugu,FCMB,savings,25969.15,38353.33,2,4,Tuesday,Transfer,No,No,0,20,0,No,0.6771,no
TXN0006324,56.0,Male,Enugu,Polaris,Current,11657.12,43938.61,5,0,Monday,Online,Yes,Yes,0,45,0,No,0.2653,Clean
TXN0006325,30.0,F,Delta,UBA,Domiciliary,6419.78,136590.51,4,13,Thursday,Mobile,Yes,Yes,0,26,0,No,0.047,No
TXN0006326,34.0,FEMALE,Rivers,Polaris,Savings,18136.33,12760.65,5,9,Thursday,pos,Yes,1,0,40,0,Yes,1.4212,0
TXN0006327,49.0,female,Kaduna,GTBank,Current,42470.95,9081.2,1,4,Monday,ATM,0,Yes,0,57,0,No,4.6763,false
TXN0006328,26.0,F,Rivers,Polaris,current,21430.8,148132990.0,6,21,Monday,ATM,Yes,Yes,0,1,1,no,0.1447,False
TXN0006329,57.0,M,Rivers,Stanbic,CUR,87780.59,601855.0,5,8,Sunday,Mobile,Yes,No,0,580,0,0,0.1458,CLEAN
TXN0006330,37.0,male,Kaduna,Access,Domiciliary,388.95,99081.21,5,16,Wednesday,POS,Yes,Yes,0,49,0,no,0.0039,NO
TXN0006331,43.0,M,Bauchi,Fidelity,Current,160125.78,79981.99,1,18,Friday,Mobile,Yes,No,0,27,0,Yes,2.002,YES
TXN0006332,44.0,Female,Enugu,Fidelity,savings,29393.47,441180.09,2,4,Wednesday,POS,No,Yes,0,42,2,No,0.0666,NO
TXN0006333,38.0,male,Abuja,Zenith,Savings,44695.28,41361.16,2,0,Wednesday,POS,Yes,Yes,0,56,1,yes,1.0806,CLEAN
TXN0006334,35.0,FEMALE,Kaduna,FirstBank,Savings,10197.42,41272.35,3,6,Friday,pos,Yes,Yes,0,57,0,No,0.2471,Clean
TXN0006335,30.0,Female,Oyo,Access,Domiciliary,17749.26,353265.21,6,0AM,Tuesday,POS,Yes,No,0,25,0,no,0.0502,CLEAN
TXN0006336,33.0,MALE,Kaduna,Polaris,Savings,39862.41,156163.84,3,9,Sunday,ATM,No,Yes,0,47,0,No,0.2553,false
TXN0006337,26.0,M,Anambra,Polaris,CUR,35745.65,8292.63,5,2,Friday,POS,Yes,Yes,0,37 months,0,0,4.31,Clean
TXN0006338,29.0,M,Anambra,FirstBank,Current,10162.93,168118.29,6,16,Tuesday,Mobile,no,yes,0,75,2,no,0.0605,No
TXN0006339,61.0,Male,Kano,Sterling,Current,9804.23,257246.05,4,22,Sunday,POS,Yes,Yes,0,5,0,1,0.0381,No
TXN0006340,55.0,male,Bauchi,Polaris,Domiciliary,27177.81,48021.14,3,9,Friday,ATM,Yes,Yes,0,26,0,No,0.5659,NO
TXN0006341,36.0,MALE,Kaduna,UBA,savings,67823.75,72406.9,5,8,Tuesday,POS,Yes,Yes,0,40,0,No,0.9367,0
TXN0006342,24.0,male,Enugu,Access,Current,14441.32,33036.53,1,8,Sunday,pos,Yes,Yes,0,54,0,No,0.4371,No
TXN0006343,74.0,Male,Bauchi,FirstBank,Savings,10882.98,150500.61,4,10,Thursday,Transfer,Yes,no,0,30,2,No,0.0723,0
TXN0006344,52.0,Male,Enugu,Sterling,savings,56270.47,163683.64,6,12,Thursday,POS,Yes,Yes,0,52,1,No,0.3438,CLEAN
TXN0006345,65.0,F,Delta,UBA,Savings,28725.76,10649.63,3,8,Friday,Online,No,Yes,0,9,2,No,2.6971,CLEAN
TXN0006346,35.0,M,Bauchi,UBA,Savings,12286.85,169843.04,4,20,Monday,atm,no,yes,0,6,0,No,0.0723,no
TXN0006347,33.0,M,Lagos,UBA,Current,1474.55,161141.19,5,11,Sunday,online,Yes,Yes,0,1,0,no,0.0092,Clean
TXN0006348,72.0,f,Lagos,FCMB,Savings,31957.47,5364.98,2,6,Thursday,ATM,Yes,Unknown,0,5,0,1,5.9556,0
TXN0006349,56yrs,female,Kano,FCMB,DOM,"₦10,880.84",121576.95,9,21,Friday,POS,Yes,Unknown,0,23,1,No,0.0895,CLEAN
TXN0006350,21.0,M,Bauchi,Stanbic,Current,1829.49,142763.76,1,21,Saturday,mobile,Yes,Yes,0,31,0,No,0.0128,false
TXN0006351,42.0,Male,Lagos,Polaris,S,23687.38,84358.81,1,2,Friday,atm,1,no,0,60,0,No,0.2808,No
TXN0006352,49.0,Male,Lagos,Polaris,Savings,9752.35,347376.65,4,11,Sunday,POS,0,Yes,0,40,0,No,0.0281,False
TXN0006353,57.0,male,Oyo,Sterling,DOM,10329.49,59707.0,1,12,Thursday,ATM,Yes,Yes,0,31,1,No,0.173,false
TXN0006354,30.0,MALE,Anambra,GTBank,Savings,16308.3,10431.19,3,21,Saturday,Transfer,Yes,No,0,14,0,No,1.5633,Clean
TXN0006355,62.0,female,Abuja,Polaris,Savings,31599.69,167144.04,3,9,Friday,ATM,Yes,no,0,17,0,No,0.1891,false
TXN0006356,34 years,M,Rivers,UBA,Savings,8085.51,139414.09,4,5,Monday,Online,No,Yes,0,90,0,No,0.058,no
TXN0006357,66.0,Male,Kaduna,GTBank,Current,2110.26,677279.0,1,20,Saturday,pos,No,Unknown,0,2,0,Yes,0.0031,FRAUD
TXN0006358,54.0,f,Lagos,GTBank,Savings,13809.67,39459790.0,1,19,Tuesday,ATM,Yes,Yes,0,40,2,No,0.35,False
TXN0006359,23.0,f,Rivers,Zenith,Current,1412.29,75501.65,5,4,Sunday,ATM,Yes,No,0,32,2,No,0.0187,0
TXN0006360,36yrs,F,Rivers,Zenith,Savings,29872.73,92756.0,2,22,Friday,Online,No,No,0,45,0,No,0.3221,false
TXN0006361,30.0,Male,Bauchi,Stanbic,Savings,80003.48,296541.29,2,12,Saturday,Online,Yes,Yes,0,26,1,No,0.2698,Clean
TXN0006362,74.0,F,Bauchi,GTBank,Current,26879.14,80310.78,1,19,Thursday,ATM,No,no,0,1,0,No,0.3347,0
TXN0006363,43.0,FEMALE,Kaduna,Polaris,Savings,8053.06,221859.06,4,19,Monday,POS,No,Unknown,0,1,0,No,0.0363,false
TXN0006364,31.0,male,Anambra,UBA,savings,5013.23,25608.06,2,8,Monday,pos,Yes,Yes,0,18,0,no,0.1958,CLEAN
TXN0006365,48.0,female,Delta,UBA,Current,6624.66,79090.11,6,8,Friday,POS,No,Yes,0,34,0,No,0.0838,0
TXN0006366,71.0,Male,Rivers,Fidelity,SAV,6263.19,25258.79,1,6,Wednesday,Mobile,Yes,no,0,48,0,Yes,0.248,CLEAN
TXN0006367,21.0,Male,Delta,FCMB,Current,9415.77,448399.52,1,6,Thursday,POS,Yes,Yes,0,370,0,yes,0.021,False
TXN0006368,56yrs,Male,Anambra,FCMB,S,2560.42,29357.95,1,0,Monday,pos,Yes,No,0,5,1,No,0.0872,no
TXN0006369,25.0,m,Kano,Polaris,Current,56516.67,81469.46,5,17,Sunday,Mobile,Yes,Yes,0,91,0,0,0.6937,Clean
TXN0006370,42.0,F,Abuja,GTBank,DOM,54096.79,12876.29,1,11,Thursday,Mobile,Yes,Yes,0,30,0,No,4.2009,No
TXN0006371,30.0,female,Kaduna,Stanbic,Savings,23878.14,381476.09,1,13,Friday,pos,N,no,0,65,0,No,0.0626,No
TXN0006372,49.0,Male,Oyo,Stanbic,Domiciliary,1598.01,146652.64,4,14,Sunday,Online,No,Yes,1,37,0,No,0.0109,CLEAN
TXN0006373,55.0,m,Anambra,Access,savings,40741.11,492337.3,6,2,Sunday,POS,No,Yes,0,35,0,No,0.0828,False
TXN0006374,55.0,MALE,Lagos,Zenith,Savings,1594.5,6478.66,7,2,Friday,WEB,No,Yes,0,43,2,No,0.2461,Yes
TXN0006375,73.0,Female,Delta,FirstBank,Current,2813.02,28851.88,2,18,Wednesday,pos,Yes,No,0,55,1,no,0.0975,false
TXN0006376,45.0,FEMALE,Kano,FirstBank,savings,9837.04,71717.18,1,8,Sunday,POS,No,no,0,58,0,No,0.1372,Clean
TXN0006377,70.0,Female,Enugu,Stanbic,Current,14117.54,145675.37,2,17,Wednesday,ATM,yes,Yes,0,37,0,Yes,0.0969,No
TXN0006378,47.0,Female,Delta,Polaris,Savings,10919.6,59963.69,5,0,Friday,ATM,Yes,Yes,0,24,1,No,0.1821,no
TXN0006379,20.0,Female,Rivers,Access,Domiciliary,4514.97,186653.62,1,16,Tuesday,ATM,Yes,Yes,0,13,0,Yes,0.0242,CLEAN
TXN0006380,45.0,m,Delta,Access,Savings,2973.24,27071.81,1,21,Tuesday,Online,Yes,Yes,0,43,0,no,0.1098,False
TXN0006381,20.0,m,Oyo,Polaris,savings,49048.62,137682.51,3,11,Monday,POS,Yes,no,0,30,0,no,0.3562,false
TXN0006382,62.0,Female,Anambra,GTBank,Savings,11281.75,76116.25,5,22,Wednesday,POS,Yes,Yes,0,14,0,No,0.1482,NO
TXN0006383,71.0,female,Lagos,FCMB,Savings,6166.68,106464.97,1,17,Monday,Mobile,Yes,yes,0,20,1,0,0.0579,CLEAN
TXN0006384,51.0,male,Lagos,Access,Savings,16686.56,126467.56,5,1,Saturday,ATM,Yes,Yes,0,7,0,yes,0.1319,0
TXN0006385,33.0,MALE,Enugu,FirstBank,Current,₦937.96,9264.7,4,23:00,Saturday,POS,Yes,Yes,0,40,0,No,0.1012,0
TXN0006386,39.0,Female,Bauchi,Zenith,DOM,22924.85,386601.18,2,6,Sunday,Mobile,Yes,Yes,0,19,0,Yes,0.0593,NO
TXN0006387,49.0,F,Rivers,FirstBank,Savings,7141.76,"₦231,331.27",4,3,Thursday,Mobile,0,No,0,31,1,yes,0.0309,Yes
TXN0006388,55.0,male,Anambra,Polaris,Savings,22794.8,"NGN87,632.02",5,22,Friday,Online,Yes,Yes,0,43,,No,0.2601,NO
TXN0006389,25.0,Male,Delta,Polaris,Current,23806.06,118935.02,6,3,Saturday,POS,Yes,Unknown,0,1,0,0,0.2002,No
TXN0006390,72.0,Female,Enugu,Fidelity,current,41416.41,4961.5,6,20,Friday,POS,No,Yes,0,1,2,No,8.3459,NO
TXN0006391,25.0,male,Abuja,FCMB,Current,6531.03,103357.54,1,10,Saturday,ATM,Yes,Yes,0,30,1,No,0.0632,No
TXN0006392,74.0,Female,Oyo,Sterling,Savings,15565.57,83351.47,4,23,Saturday,Online,Yes,Yes,0,46,0,No,0.1867,false
TXN0006393,23.0,f,Bauchi,Access,Current,81680.22,70377.06,3,3,Tuesday,Mobile,Yes,Yes,0,53,1,No,1.1606,False
TXN0006394,31.0,Male,Bauchi,GTBank,Savings,32468.52,253395.7,3,22,Monday,ATM,N,No,0,29,0,No,0.1281,CLEAN
TXN0006395,49.0,f,Kano,Polaris,Current,92568.18,30120.07,3,14,Monday,Mobile,Yes,Yes,0,49,0,No,3.0732,false
TXN0006396,52.0,Female,Kano,GTBank,Savings,65557.95,29094.2,3,1,Thursday,POS,Yes,Yes,0,39,2,1,2.2532,CLEAN
TXN0006397,27.0,Male,Abuja,Polaris,savings,23588.25,110620.62,3,1,Sunday,ATM,yes,No,0,40,1,no,0.2132,false
TXN0006398,20.0,Female,Enugu,FCMB,SAV,7660.76,174301.76,1,8,Monday,ATM,Yes,Yes,0,50,1,yes,0.044,false
TXN0006399,29.0,female,Kaduna,GTBank,savings,35359.54,3404.42,3,12,Thursday,MOBILE,no,No,0,19,0,No,10.3833,No
TXN0006400,66.0,female,Oyo,Sterling,Current,29943.08,118396.02,4,14,Monday,mobile,Yes,Yes,0,1,0,No,0.2529,NO
TXN0006401,48.0,Female,Enugu,FirstBank,Current,22222.37,53222.74,2,23,Saturday,Transfer,no,Unknown,0,11,0,0,0.4175,NO
TXN0006402,46.0,Male,Rivers,Polaris,Savings,29919.07,212130.96,2,18,Sunday,POS,1,1,0,36,0,No,0.141,false
TXN0006403,22.0,male,Oyo,UBA,Domiciliary,23771.18,94912.81,3,6,Wednesday,atm,Yes,No,0,26,0,Yes,0.2505,no
TXN0006404,69.0,M,Bauchi,Access,Current,18316.91,269433.15,3,16,Friday,pos,yes,Unknown,0,1,0,No,0.068,false
TXN0006405,42.0,female,Bauchi,Sterling,SAV,13444.45,75869.74,1,15,Thursday,ATM,no,No,0,23,0,No,0.1772,NO
TXN0006406,58.0,Male,Rivers,Sterling,Savings,1143.47,263247.22,2,3,Friday,Mobile,Yes,no,0,63,1,Yes,0.0043,Clean
TXN0006407,48.0,male,Kaduna,Polaris,savings,50189.73,189085.22,1,3,Friday,ATM,No,0,0,46,0,1,0.2654,Fraud
TXN0006408,38.0,female,Abuja,FCMB,Domiciliary,50162.32,264263.75,3,7,Monday,Mobile,No,Unknown,0,27,0,No,0.1898,NO
TXN0006409,37.0,f,Kano,Fidelity,Savings,22537.97,251032850.0,2,19,Monday,Transfer,Yes,Unknown,0,29,0,No,0.0898,No
TXN0006410,56.0,male,Bauchi,Zenith,Domiciliary,7795.42,99936.19,5,10,Sunday,Online,yes,no,0,43,0,No,0.078,Clean
TXN0006411,39.0,Female,Kaduna,FirstBank,SAV,713.36,68851.58,4,8,Sunday,ATM,Yes,Yes,0,7,1,No,0.0104,No
TXN0006412,21.0,Male,Anambra,Zenith,SAV,100.0,217317.94,4,22,Thursday,ATM,Yes,Unknown,0,28,0,No,0.0005,no
TXN0006413,30.0,male,Oyo,Stanbic,Domiciliary,1892.55,67300.7,3,13,Sunday,ATM,Yes,yes,0,55,1,No,0.0281,NO
TXN0006414,62.0,F,Abuja,FCMB,Savings,11152.74,14047.17,4,9,Tuesday,pos,Yes,no,0,48,0,Yes,0.7939,CLEAN
TXN0006415,59.0,FEMALE,Enugu,FirstBank,current,5218.57,293684.13,1,3 PM,Tuesday,MOBILE,Yes,yes,0,63,0,No,0.0178,no
TXN0006416,67.0,female,Kaduna,Sterling,Domiciliary,7699.1,75925.03,3,13,Friday,Mobile,Yes,No,0,31,0,No,0.1014,false
TXN0006417,66.0,F,Abuja,Stanbic,Savings,30071.03,21338.94,2,20,Tuesday,POS,No,Yes,0,23,0,No,1.4091,False
TXN0006418,37.0,M,Kaduna,Sterling,Savings,79946.07,155970.93,5,23,Wednesday,POS,Yes,Yes,0,12,0,No,0.5126,CLEAN
TXN0006419,69.0,M,Anambra,Sterling,Savings,5791.24,330782.35,1,19,Monday,Mobile,Yes,Yes,0,28,0,No,0.0175,false
TXN0006420,30.0,Female,Lagos,Stanbic,Savings,15667.32,295955.0,3,9,Saturday,POS,Yes,No,0,42,0,Yes,0.0529,Clean
TXN0006421,34.0,Male,Rivers,UBA,savings,119131.72,121265.8,5,21,Sunday,Transfer,Yes,Yes,0,9,0,No,0.9824,CLEAN
TXN0006422,71.0,F,Lagos,UBA,Savings,67086.77,13828.99,2,20:00,Friday,Mobile,yes,Yes,0,33,1,No,4.8508,false
TXN0006423,53.0,Female,Abuja,Zenith,Savings,10858.82,178907.01,2,18,Monday,ATM,Yes,Yes,0,51,0,No,0.0607,NO
TXN0006424,50.0,Female,Lagos,UBA,Current,9630.13,140791.46,3,7,Sunday,ATM,N,Yes,0,4,0,No,0.0684,false
TXN0006425,18.0,Male,Kaduna,FCMB,Current,6932.43,35386.52,2,5,Sunday,ATM,yes,Yes,0,11,0,No,0.1959,NO
TXN0006426,32.0,Male,Kaduna,FirstBank,Savings,4222.39,346200.35,3,19,Tuesday,POS,Yes,Yes,0,56,0,1,0.0122,no
TXN0006427,30.0,Male,Lagos,Fidelity,Savings,15407.06,13598.33,5,0,Wednesday,POS,Yes,No,0,57,1,1,1.1329,yes
TXN0006428,34.0,male,Rivers,UBA,Savings,10430.37,70030.46,3,15,Wednesday,POS,Yes,Yes,0,1,0,No,0.1489,false
TXN0006429,41.0,M,Rivers,GTBank,Domiciliary,34146.38,14895.68,3,0,Thursday,ATM,Yes,Yes,0,17,0,yes,2.2922,CLEAN
TXN0006430,25.0,F,Anambra,Sterling,Savings,6758.06,364468.8,4,2,Sunday,pos,Yes,Yes,1,9,0,No,0.0185,False
TXN0006431,67.0,male,Kaduna,Sterling,Current,33326.64,5403.8,6,7,Friday,Transfer,yes,Yes,0,35,0,yes,6.1661,NO
TXN0006432,44.0,f,Abuja,Fidelity,Savings,8497.08,83207.43,1,7,Sunday,Mobile,Y,Yes,0,28,0,no,0.1021,NO
TXN0006433,62.0,Male,Oyo,UBA,Savings,22456.9,296834.87,6,1,Wednesday,Mobile,yes,Unknown,0,46,1,No,0.0757,False
TXN0006434,40.0,M,Rivers,Stanbic,Current,25432.5,43429.03,1,11,Friday,Mobile,yes,Yes,0,41,0,1,0.5856,CLEAN
TXN0006435,63.0,Female,Delta,Polaris,Savings,27851.89,16641.79,3,15,Friday,POS,0,No,0,72,0,No,1.6735,True
TXN0006436,25.0,M,Rivers,Polaris,Savings,4819.57,20373.7,3,10,Friday,Online,Yes,Yes,0,64,0,No,0.2365,0
TXN0006437,25.0,m,Anambra,GTBank,Savings,8306.92,77862.72,3,16,Monday,ATM,Yes,Yes,1,64,0,no,0.1067,No
TXN0006438,43.0,female,Oyo,FCMB,Savings,7062.91,83945.11,1,13,Friday,Mobile,no,Yes,0,6,0,no,0.0841,no
TXN0006439,64.0,male,Kano,Polaris,Domiciliary,21460.01,189918.16,1,4,Sunday,Mobile,Yes,Unknown,0,82,0,no,0.113,CLEAN
TXN0006440,30.0,M,Delta,Access,Savings,1969.22,40757.27,2,0,Sunday,ATM,Yes,Yes,0,28,2,1,0.0483,False
TXN0006441,56.0,male,Rivers,FCMB,current,18258.58,181518.59,1,7,Tuesday,Mobile,Yes,Yes,0,24,0,No,0.1006,0
TXN0006442,54.0,Male,Lagos,UBA,savings,2288.28,1032602.74,4,8,Wednesday,Mobile,No,Unknown,0,36,0,No,0.0022,No
TXN0006443,66.0,F,Kaduna,Stanbic,savings,10276.62,299542.01,5,1,Monday,ATM,No,Yes,0,52,0,No,0.0343,No
TXN0006444,45.0,F,Delta,Fidelity,Savings,29015.34,151414.91,1,12,Sunday,POS,yes,Yes,0,80,1,No,0.1916,Clean
TXN0006445,42.0,Female,Rivers,Access,savings,13299.7,421793.02,1,10,Wednesday,POS,No,Yes,0,55,0,no,0.0315,False
TXN0006446,33.0,Female,Kaduna,Stanbic,Savings,8224.47,708410.27,2,15,Tuesday,ATM,No,Yes,0,37,2,No,0.0116,CLEAN
TXN0006447,72.0,MALE,Abuja,UBA,Savings,23918.52,126691.08,1,3AM,Monday,ATM,No,0,0,1,0,No,0.1888,CLEAN
TXN0006448,19.0,Male,Oyo,Access,Savings,33702.73,47954.39,2,21,Thursday,ATM,Yes,Yes,0,51,0,No,0.7028,False
TXN0006449,71.0,Male,Bauchi,FCMB,CUR,7345.35,369736.06,1,6,Sunday,Mobile,No,Yes,0,46,2,Yes,0.0199,Clean
TXN0006450,35.0,M,Anambra,FCMB,Savings,8895.45,278872.29,4,20,Tuesday,mobile,Yes,Yes,0,29,0,No,0.0319,Clean
TXN0006451,34.0,Female,Kano,FirstBank,SAV,25561.7,13260.97,8,16,Sunday,Online,Yes,Yes,0,53,0,No,1.9274,CLEAN
TXN0006452,47.0,female,Lagos,Zenith,Savings,83970.16,413211.62,1,6,Sunday,MOBILE,Yes,Yes,0,21,0,No,0.2032,0
TXN0006453,56.0,male,Delta,Zenith,SAV,6015.88,68407.97,5,22,Thursday,online,No,Yes,0,18,0,No,0.0879,Clean
TXN0006454,30.0,female,Kano,GTBank,SAV,26550.81,58310.21,8,20,Wednesday,Mobile,Yes,Yes,0,50,0,No,0.4553,0
TXN0006455,49.0,Female,Anambra,Polaris,SAV,59268.88,63072.2,1,1,Tuesday,POS,1,Yes,0,5.9 years,0,No,0.9397,CLEAN
TXN0006456,67.0,female,Kano,Zenith,Current,15495.87,57853.41,7,17,Thursday,pos,Yes,Yes,1,2,0,No,0.2678,no
TXN0006457,46.0,FEMALE,Oyo,UBA,current,9525.81,108858.36,1,8,Thursday,Mobile,Yes,No,0,30,0,No,0.0875,0
TXN0006458,63.0,Female,Abuja,Access,CUR,"NGN27,480.64",130044.29,5,8,Sunday,ATM,Yes,0,0,3.6 years,0,Yes,0.2113,CLEAN
TXN0006459,47.0,Female,Lagos,Polaris,Savings,798.41,83173.64,1,10,Sunday,POS,Yes,Yes,0,21,1,yes,0.0096,false
TXN0006460,35.0,FEMALE,Delta,Zenith,Current,11163.45,79802.02,1,3,Saturday,POS,Yes,Yes,0,45,0,No,0.1399,False
TXN0006461,30.0,Male,Oyo,Access,Domiciliary,7459.28,200519.26,5,3,Monday,POS,Yes,Yes,0,79,0,No,0.0372,Clean
TXN0006462,60.0,Female,Oyo,GTBank,Savings,6360.11,500.0,4,22,Monday,ATM,Yes,Yes,0,51,0,yes,12.6948,CLEAN
TXN0006463,38.0,Male,Kaduna,Stanbic,savings,4953.94,440298.51,2,4,Wednesday,Mobile,Yes,No,0,47,0,yes,0.0113,0
TXN0006464,47.0,Male,Abuja,Access,Savings,33396.05,187992.13,1,16,Tuesday,Mobile,no,Yes,0,5,0,1,0.1776,NO
TXN0006465,38.0,Male,Bauchi,Access,Current,77582820.0,184266.74,5,04:00,Sunday,atm,No,Yes,0,70,0,no,0.421,No
TXN0006466,65.0,M,Abuja,UBA,Savings,12144.0,82217.7,5,3,Thursday,ATM,Yes,No,0,38,0,No,0.1477,false
TXN0006467,72.0,male,Abuja,GTBank,Savings,1258.75,506271.66,1,2,Sunday,Transfer,1,No,0,8,0,No,0.0025,NO
TXN0006468,34.0,Female,Oyo,GTBank,Savings,31727170.0,500.0,3,0,Tuesday,Online,no,0,0,56,0,Yes,63.3277,Yes
TXN0006469,57.0,MALE,Bauchi,Fidelity,current,19315.82,11934.65,4,19,Friday,online,Yes,Yes,0,75,1,Yes,1.6183,false
